,eta,M,M_sqr,U,U_sqr
61,0.8879598662207357,984.71,969752.5,-321.2429598662207,103202.2776682207
62,0.8779264214046822,983.58,967513.0,-311.5228695652174,97051.7773700115
63,0.8678929765886287,982.2,964805.44,-301.6429816053512,90995.52980286015
64,0.8578595317725752,981.635,963700.19,-291.89744147157194,85210.36490565877
65,0.8478260869565217,980.25,960978.1,-282.3305217391304,79717.2344778828
66,0.8377926421404682,978.24,957051.56,-272.58427424749163,74311.1155933871
67,0.8277591973244147,978.74,958021.64,-262.6970367892977,69017.3443688639
68,0.8177257525083612,976.94,954503.48,-252.82099665551843,63926.82718264449
69,0.8076923076923077,976.9,954433.72,-243.6646153846154,59379.771152662746
70,0.7976588628762542,975.84,952406.4,-234.025424749164,54779.06313908347
71,0.7876254180602007,971.42,943771.56,-225.11508361204025,50687.39859149229
72,0.7775919732441472,972.5125,945910.765,-215.02166387959872,46246.388733766435
73,0.7675585284280936,970.98,942959.24,-205.91997993311034,42417.61019587251
74,0.7575250836120401,969.16,939366.32,-196.12501003344477,38476.65820108947
75,0.7474916387959866,968.07,937285.94,-186.74423076923077,34885.33856861779
76,0.7374581939799331,966.98,935204.6,-177.4393244147157,31497.28285738638
77,0.7274247491638796,965.14,931629.88,-168.03072240802675,28251.610999783
78,0.717391304347826,963.28,928069.84,-158.4766956521739,25131.86652249527
79,0.7073578595317725,962.765,927057.15,-149.13138963210702,22256.262585728346
80,0.697324414715719,960.2975,922308.385,-140.03689214046824,19627.50579078254
81,0.6872909698996655,958.58,919045.4,-130.87137792642142,17147.43241430857
82,0.677257525083612,955.52,913187.44,-122.35511036789298,14988.946783436431
83,0.6672240802675585,955.0,912203.44,-112.4329966555184,12663.34735500051
84,0.657190635451505,955.7,913524.12,-102.92109030100339,10616.846789915107
85,0.6471571906354515,951.875,906273.47,-93.88225083612043,8842.079135372094
86,0.637123745819398,950.5,903656.92,-84.99012040133785,7251.208899153259
87,0.6270903010033445,949.01,900828.18,-76.14196655518398,5827.13475332044
88,0.6170568561872909,946.26,895583.96,-67.2422207357859,4548.354958955709
89,0.6070234113712374,945.045,893314.8,-58.43243979933106,3445.9851253554157
90,0.5969899665551839,941.125,885928.41,-49.644682274247444,2495.2140034429103
91,0.5869565217391304,937.88,879831.6,-41.59878260869563,1773.1544393194688
92,0.5769230769230769,938.04,880185.6,-31.71092307692305,1047.6010011834303
93,0.5668896321070234,935.73125,875821.4475,-23.30784406354513,579.8836119375053
94,0.5568561872909699,933.0375,870818.725,-14.733704849498315,260.408644737195
95,0.5468227424749164,933.19,871099.18,-5.191515050167215,70.92644499502231
96,0.5367892976588629,927.8175,861096.765,2.3529958193979947,51.732061061397545
97,0.5267558528428093,923.8,853691.92,10.512943143812706,153.24484908669908
98,0.5167224080267558,923.09,852428.1,19.13471237458193,427.87547795438485
99,0.5066889632107023,919.65,846064.84,27.446994983277577,811.0341775159104
100,0.49665551839464883,917.52,842103.76,36.58462876254179,1392.9830840639352
101,0.4866220735785953,913.43625,834688.3175,43.80463294314378,1978.6158133287072
102,0.4765886287625418,910.08,828573.35,51.65609573578592,2730.5159743652166
103,0.4665551839464883,906.8175,822664.365,59.988594481605304,3662.1130560603297
104,0.4565217391304348,903.16,816065.04,67.03382608695647,4564.784082419653
105,0.4464882943143813,899.55,809538.18,75.33970484949828,5746.0345549194
106,0.4364548494983278,897.06,805145.16,83.58381270903004,7061.584890267437
107,0.4264214046822743,892.71,797350.64,90.3683478260869,8247.997622981833
108,0.4163879598662208,888.425,789688.53,98.50702675585276,9781.336929058945
109,0.4063545150501673,879.36,773650.24,104.11009364548488,10919.577565812448
110,0.3963210702341138,877.82,771033.88,111.64143812709021,12545.73296267825
111,0.3862876254180603,875.50875,767000.6725,119.9348039297658,14483.111688482491
112,0.37625418060200655,869.62,756723.35,126.82783946488306,16183.62627165135
113,0.36622073578595304,864.2625,747462.995,133.36090133779274,17894.062550277988
114,0.35618729096989954,859.93,740067.66,140.22686287625427,19772.984983134444
115,0.34615384615384603,853.68,729407.36,147.67338461538472,21928.52681893493
116,0.33612040133779253,847.60125,719041.5425,153.48811517558536,23688.19371446113
117,0.326086956521739,844.25,713434.98,160.22908695652183,25794.31440793954
118,0.3160535117056855,833.94,696132.6,165.6193344481606,27554.3908088478
119,0.306020066889632,827.03,684692.82,171.40322408026762,29518.10090413197
120,0.2959866220735785,821.455,675559.41,177.55030936454855,31676.680055414392
121,0.285953177257525,811.555,659435.57,182.48526923076926,33435.494180133355
122,0.2759197324414715,805.81,650140.64,188.77362040133784,35786.97689747656
123,0.265886287625418,793.36,630222.92,192.40045484949837,37188.983197767375
124,0.2558528428093645,787.3575,620855.74,198.2179703177258,39472.303375982105
125,0.24581939799331098,779.56,608589.2,202.81503010033452,41298.50391818885
126,0.23578595317725748,767.911875,590741.73375,206.72204159698998,42940.231710551765
127,0.22575250836120397,757.2925,574521.105,211.38556856187293,44874.22640723595
128,0.21571906354515047,747.53,559885.22,216.38952842809368,47012.99657709198
129,0.20568561872909696,731.6190625,536570.634375,217.79891795568562,47657.79281490665
130,0.19565217391304346,717.93875,516858.4575,220.67184782608695,48930.89391493384
131,0.18561872909698995,703.35390625,496218.2734375,223.48863869147158,50189.20496821952
132,0.17558528428093645,686.7,473250.36,226.6215852842809,51606.64322449639
133,0.16555183946488294,670.2715625,451027.298125,227.69293488712373,52113.44007524
134,0.15551839464882944,650.82,425529.255,228.73301839464884,52601.103551714456
