,eta,M,M_sqr,U,U_sqr
209,-0.023809523809523725,978.555,957908.97,1182.8632285714284,1399562.6623235373
210,-0.02631578947368418,971.99,945297.66,1180.489884210526,1393970.5803806977
211,-0.028822055137844638,976.1175,953215.265,1184.427512406015,1403312.6756903506
212,-0.03132832080200498,968.4625,938926.525,1184.0270038847118,1402421.9303488445
213,-0.03383458646616533,-991.1371875,982506.020625,1138.8298221921991,1297235.0125292847
214,-0.036340852130325785,-991.33,982884.2,1136.5368230576441,1292016.9943223328
215,-0.03884711779448624,-992.18,984574.68,1134.9554666666666,1288412.080732013
216,-0.041353383458646586,-991.555,983299.89,1131.1647458646617,1279783.0277050307
217,-0.04385964912280693,-992.905,986000.43,1131.1066350877193,1279712.9041113132
218,-0.04636591478696739,-991.61,983440.78,1127.7016952380955,1271983.9078587994
219,-0.048872180451127845,-992.78,985764.24,1125.6986766917294,1267488.8708631208
220,-0.05137844611528819,-993.985,988122.75,1124.4753952380952,1264702.691292853
221,-0.053884711779448535,-993.79,987742.86,1122.0691122807018,1259316.6906130207
222,-0.05639097744360899,-994.94,990002.12,1121.9067609022557,1258905.4761221607
223,-0.05889724310776945,-994.24,988668.0,1119.2436050125314,1252995.3678329585
224,-0.06140350877192979,-994.725,989584.77,1115.9221947368421,1245529.8770833057
225,-0.06390977443609014,-994.67375,989485.8875,1113.463425,1240053.0524813195
226,-0.0664160401002506,-995.96,992081.12,1112.4474807017543,1237819.0576440215
227,-0.06892230576441105,-995.78,991710.08,1110.1311463659147,1232649.8882440045
228,-0.0714285714285714,-995.82,991769.66,1107.7751999999998,1227434.6678514287
229,-0.07393483709273174,-995.94,992007.48,1105.1651383458648,1221643.5815425336
230,-0.0764411027568922,-996.295,992715.15,1102.998411528822,1216848.48383706
231,-0.07894736842105265,-997.31,994716.66,1101.5713999999998,1213688.2863079668
232,-0.081453634085213,-997.48,995061.04,1100.0872290726816,1210372.3840052078
233,-0.08395989974937335,-996.68,993476.64,1096.1726471177944,1201839.4575789236
234,-0.0864661654135338,-997.71,995529.14,1095.377442105263,1200101.3348191292
235,-0.08897243107769426,-998.31,996714.58,1092.544532330827,1193870.3591497093
236,-0.0914786967418546,-996.88,993867.92,1089.94391679198,1188160.7150523623
237,-0.09398496240601495,-998.7,997505.72,1089.8164180451129,1187900.207183074
238,-0.0964912280701754,-997.86,995838.2,1085.8940631578946,1179414.3963374132
239,-0.09899749373433586,-997.14,994366.04,1082.3856390977444,1171759.3727840253
240,-0.10150375939849621,-997.6,995289.84,1079.3686496240603,1165237.153821791
241,-0.10401002506265655,-998.3,996688.28,1077.99839197995,1162286.746064772
242,-0.10651629072681701,-997.26,994619.56,1075.0863639097743,1156008.8203317905
243,-0.10902255639097747,-998.94,997964.52,1074.474607518797,1154685.247458387
244,-0.11152882205513781,-999.47,999026.78,1073.6788882205515,1153000.545182869
245,-0.11403508771929816,-1000.02,1000102.2,1070.0634315789475,1145211.0117687758
246,-0.11654135338345861,-1000.425,1000925.05,1068.4058165413535,1141679.2842203106
247,-0.11904761904761907,-1000.82,1001728.68,1066.9023619047616,1138505.2908107752
248,-0.12155388471177941,-1000.48,1001045.66,1064.537669423559,1133423.448199346
249,-0.12406015037593976,-1000.98,1002038.2,1061.7790706766918,1127590.4357199264
250,-0.12656641604010022,-1001.27,1002624.7,1059.6056446115288,1122968.057976216
251,-0.12907268170426067,-1001.68,1003420.32,1058.3204761904763,1120198.8735413628
252,-0.13157894736842102,-1000.765,1001606.07,1053.930894736842,1110962.6228507925
253,-0.13408521303258136,-1001.5,1003076.72,1053.3484591478698,1109733.2931651066
254,-0.13659147869674182,-1001.56,1003194.72,1050.3094385964912,1103328.69836278
255,-0.13909774436090228,-1001.53,1003138.46,1048.2064360902257,1098898.0688589464
256,-0.14160401002506262,-1001.14,1002358.36,1044.8153614035089,1091829.0365562434
257,-0.14411027568922297,-1000.74,1001553.72,1041.601282706767,1085117.2398697925
258,-0.14661654135338342,-1002.09,1004259.16,1041.012530075188,1083896.7042974003
259,-0.14912280701754388,-1002.81,1005692.58,1039.9219578947368,1081620.5654675383
260,-0.15162907268170422,-1003.12,1006327.28,1037.7584446115288,1077137.767061931
261,-0.15413533834586457,-1003.36,1006781.76,1035.1763669172935,1071751.8793446163
262,-0.15664160401002503,-1003.6,1007268.8,1033.1324862155388,1067523.8963462664
263,-0.15914786967418548,-1003.61,1007300.66,1031.6634065162905,1064482.2291220287
264,-0.16165413533834583,-1003.59,1007255.86,1028.3298263157894,1057616.593339194
265,-0.16416040100250617,-1004.1,1008274.2,1026.3973413533836,1053639.7575810715
266,-0.16666666666666663,-1003.62,1007327.08,1022.5595999999998,1045829.5412817779
267,-0.16917293233082709,-1005.42,1010917.24,1023.4101503759397,1047506.351217791
268,-0.17167919799498743,-1003.31,1006694.22,1018.1773438596492,1036834.3799062446
269,-0.17418546365914778,-1003.86,1007783.56,1015.641380451128,1031675.8422639131
270,-0.17669172932330823,-1003.85,1007766.54,1013.0652075187969,1026446.2909067145
271,-0.1791979949874687,-1005.34,1010771.48,1013.9030877192982,1028161.8081593531
272,-0.18170426065162903,-1004.47,1009019.26,1009.4397213032582,1019125.20192936
273,-0.18421052631578938,-1005.8,1011690.32,1008.2458526315792,1016726.0723735406
274,-0.18671679197994984,-1004.0,1008086.4,1003.8167408521304,1007828.8451297968
275,-0.1892230576441103,-1005.51,1011101.58,1003.4420233082706,1007037.6367734824
276,-0.19172932330827064,-1005.02,1010121.52,1000.330795488722,1000808.1224068152
277,-0.19423558897243098,-1005.06,1010202.38,997.8754789473684,995909.3543485227
278,-0.19674185463659144,-1006.07,1012232.3,996.5869223057645,993336.9590749859
279,-0.1992481203007519,-1005.28,1010637.76,992.57984962406,985336.6419632594
280,-0.20175438596491224,-1005.66,1011410.84,991.5274842105265,983256.0396091623
281,-0.2042606516290726,-1006.28,1012654.0,989.5437914786969,979347.4050657221
282,-0.20676691729323304,-1006.56,1013214.26,987.6334917293233,975553.7572373833
283,-0.2092731829573935,-1006.41,1012914.3,985.1545759398496,970663.9388809648
284,-0.21177944862155385,-1006.64,1013374.8,981.938735839599,964346.9689499288
285,-0.2142857142857142,-1006.4325,1012958.315,979.4230928571429,959407.3022981635
286,-0.21679197994987465,-1006.64,1013371.12,977.1719213032583,954990.5509199076
287,-0.2192982456140351,-1007.19,1014480.6,976.0567000000001,952816.1650277266
288,-0.22180451127819545,-1007.3,1014699.56,974.0691157894737,948924.0684227368
289,-0.2243107769423558,-1007.3,1014695.24,971.0423543859648,943031.1811497642
290,-0.22681704260651625,-1007.56,1015222.08,969.3702205513783,939788.0084697609
291,-0.2293233082706767,-1007.075,1014242.73,965.7596293233082,932794.8692826241
292,-0.23182957393483705,-1006.7,1013485.96,961.6547679197995,924896.8274016342
293,-0.2343358395989974,-1008.28,1016675.76,961.8366596491228,925267.6806863354
294,-0.23684210526315785,-1007.36,1014821.76,958.7773368421055,919372.208563036
295,-0.2393483709273183,-1007.02,1014135.4,955.757403508772,913587.8837866182
296,-0.24185463659147866,-1008.06,1016238.68,954.6312150375941,911470.8408521574
297,-0.244360902255639,-1007.61,1015328.34,951.2413112781957,904992.5784687814
298,-0.24686716791979946,-1008.54,1017194.36,949.3853864661655,901450.3590797281
299,-0.2493734335839599,-1007.165,1014429.17,945.601005764411,894277.8508117226
300,-0.25187969924812026,-1009.36,1018849.84,945.8099067669174,894668.6776953654
301,-0.2543859649122806,-1008.26,1016635.4,941.3900070175441,886337.8675801097
302,-0.25689223057644106,-1008.185,1016479.51,939.5550065162909,882879.6071407687
303,-0.2593984962406015,-1007.76,1015632.24,935.8829714285715,876020.4876666528
304,-0.26190476190476186,-1008.68,1017485.92,935.5095047619049,875306.8313371793
305,-0.2644110275689222,-1008.56,1017238.08,932.1204140350878,868985.6800989137
306,-0.26691729323308266,-1009.14,1018400.12,930.6778827067672,866264.550014421
307,-0.2694235588972431,-1008.4,1016915.6,927.2444832080201,859881.5904024774
308,-0.27192982456140347,-1009.02,1018157.96,925.1065684210527,855919.332931408
309,-0.2744360902255638,-1008.74,1017608.36,922.3073383458649,850780.0451072374
310,-0.27694235588972427,-1008.08,1016264.24,918.6351498746869,843992.5053110197
311,-0.2794486215538847,-1010.18,1020498.2,919.3781914786965,845355.0878795704
312,-0.28195488721804507,-1010.09,1020315.1,917.3801879699249,841675.9496799272
313,-0.2844611528822054,-1009.56,1019241.2,913.2261984962408,834057.3766145525
314,-0.28696741854636587,-1009.96,1020054.56,911.7467859649124,831372.8262419493
315,-0.2894736842105263,-1009.58,1019292.44,908.1847578947368,824916.2288154238
316,-0.2919799498746867,-1010.1,1020343.6,906.928652631579,822622.3031874651
317,-0.294486215538847,-1010.22,1020580.28,904.3617353383459,817963.8052241112
318,-0.2969924812030075,-1010.1775,1020495.625,901.7649778195488,813284.0787275773
319,-0.29949874686716793,-1010.9,1021953.32,900.4955167919798,810981.4235123125
